-128,127,-128,115,-101,69,-59,67,-36,35,-56,47,-116,76,-118,127,1
-128,127,-127,95,-44,53,-41,28,-19,19,-25,17,-77,62,-128,127,1
-128,127,-110,121,-53,56,-35,37,-26,24,-40,31,-88,83,-96,120,1
-128,127,-128,127,-69,37,-50,23,-35,14,-51,24,-100,85,-123,124,1
-110,127,-100,127,-71,79,-43,49,-33,29,-51,40,-91,79,-96,127,1
-128,127,-125,107,-76,58,-56,37,-38,17,-36,22,-70,56,-110,123,1
-128,127,-103,108,-57,64,-33,79,-23,21,-38,41,-87,78,-128,120,1
-125,127,-105,127,-76,55,-54,26,-34,18,-50,25,-88,52,-90,120,1
-128,127,-120,127,-61,61,-50,26,-24,19,-25,25,-44,64,-106,126,1
-128,121,-106,127,-47,53,-28,28,-23,16,-21,24,-54,45,-128,127,1
-128,127,-109,93,-62,40,-46,40,-26,36,-29,20,-66,63,-124,96,1
-128,127,-128,127,-78,81,-53,47,-34,24,-43,28,-76,68,-128,127,1
-128,127,-127,126,-83,86,-71,57,-45,38,-57,39,-99,91,-128,108,1
-105,127,-124,115,-60,74,-46,67,-23,33,-45,40,-88,93,-128,127,1
-128,127,-128,127,-53,60,-29,48,-20,24,-32,25,-61,63,-107,99,1
-128,127,-119,113,-82,99,-51,79,-31,46,-36,41,-83,76,-122,89,1
-128,127,-123,127,-86,55,-57,67,-36,35,-53,39,-118,88,-123,127,1
-128,127,-117,127,-65,56,-39,23,-21,16,-26,26,-63,57,-92,101,1
-128,127,-125,115,-63,60,-61,45,-38,25,-44,52,-73,45,-124,117,1
-128,127,-102,127,-54,43,-40,27,-21,19,-32,25,-81,64,-128,103,1
-101,117,-101,93,-54,48,-32,40,-26,26,-26,31,-92,85,-120,117,1
-122,127,-116,118,-66,67,-52,57,-25,27,-33,24,-90,44,-92,111,1
-128,127,-121,127,-50,52,-32,40,-21,29,-22,37,-49,68,-98,126,1
-128,127,-128,109,-82,77,-59,63,-45,43,-50,48,-107,73,-100,124,1
-128,127,-104,81,-49,46,-33,35,-16,16,-22,21,-53,57,-104,102,1
-128,127,-115,113,-47,67,-40,24,-32,33,-31,18,-81,51,-108,106,1
-128,127,-128,127,-97,107,-71,51,-32,28,-42,34,-91,76,-106,107,1
-42,39,-23,23,-19,34,-87,127,-128,127,-128,127,-92,104,-128,103,2
-62,30,-28,18,-47,37,-128,127,-128,126,-112,127,-107,127,-97,106,2
-45,34,-14,14,-23,9,-91,89,-128,125,-118,127,-62,28,-104,94,2
-69,32,-19,15,-10,9,-55,45,-128,102,-96,94,-58,63,-77,86,2
-65,30,-21,14,-25,15,-104,121,-128,127,-117,97,-79,40,-89,101,2
-43,48,-22,19,-16,27,-128,127,-116,127,-114,121,-58,47,-113,101,2
-38,34,-18,14,-20,17,-114,114,-118,121,-75,95,-61,35,-128,117,2
